user_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
513535072,0,2,312.53,2,2,2,Champion
513539969,0,2,1111.48,2,2,2,Champion
513544565,0,1,1541.87,2,2,2,Champion
513546206,0,1,344.64,2,2,2,Champion
513555358,0,1,1044.81,2,2,2,Champion
513555559,0,1,286.86,2,2,2,Champion
513557704,0,1,460.5,2,2,2,Champion
513558712,0,2,2826.32,2,2,2,Champion
513563970,0,1,234.34,2,2,1,Loyal
513568776,0,1,746.22,2,2,2,Champion
513571642,0,3,850.92,2,2,2,Champion
513576541,0,1,100.13,2,2,1,Loyal
513580775,0,1,89.58,2,2,1,Loyal
513580823,0,1,150.95,2,2,1,Loyal
513582662,0,1,130.6,2,2,1,Loyal
513587990,0,1,107.8,2,2,1,Loyal
513589688,0,1,241.18,2,2,1,Loyal
513589882,0,1,90.34,2,2,1,Loyal
513590272,0,1,311.81,2,2,2,Champion
513595297,0,1,130.7,2,2,1,Loyal
513596972,0,1,123.53,2,2,1,Loyal
513600050,0,1,195.3,2,2,1,Loyal
513600878,0,1,154.41,2,2,1,Loyal
513602502,0,2,638.28,2,2,2,Champion
513602820,0,2,509.02,2,2,2,Champion
513605465,0,1,348.53,2,2,2,Champion
513608681,0,1,51.46,2,2,1,Loyal
513609044,0,1,64.08,2,2,1,Loyal
513611029,0,2,3134.7,2,2,2,Champion
513616652,0,1,241.18,2,2,1,Loyal
513621289,0,1,188.73,2,2,1,Loyal
513624038,0,1,43.24,2,2,1,Loyal
513627952,0,2,268.82,2,2,2,Champion
513628562,0,2,292.64,2,2,2,Champion
513630041,0,2,19.52,2,2,1,Loyal
513631269,0,3,3029.42,2,2,2,Champion
513632293,0,2,618.29,2,2,2,Champion
513633871,0,1,92.13,2,2,1,Loyal
513635452,0,1,76.96,2,2,1,Loyal
513635938,0,1,514.63,2,2,2,Champion
513638123,0,1,197.43,2,2,1,Loyal
513638520,0,1,11.29,2,2,1,Loyal
513639425,0,1,179.36,2,2,1,Loyal
513639697,0,1,164.17,2,2,1,Loyal
513641828,0,1,182.99,2,2,1,Loyal
513643506,0,1,130.76,2,2,1,Loyal
513646185,0,1,130.7,2,2,1,Loyal
513647542,0,1,295.76,2,2,2,Champion
513648161,0,2,61.26,2,2,1,Loyal
513651601,0,1,154.38,2,2,1,Loyal
513651698,0,1,388.68,2,2,2,Champion
513658784,0,1,514.76,2,2,2,Champion
513659417,0,1,197.52,2,2,1,Loyal
513660507,0,1,804.21,2,2,2,Champion
513663721,0,2,58.92,2,2,1,Loyal
513666695,0,1,174.75,2,2,1,Loyal
513668525,0,1,286.86,2,2,2,Champion
513668741,0,1,319.94,2,2,2,Champion
513674026,0,1,64.08,2,2,1,Loyal
513674504,0,2,323.86,2,2,2,Champion
513675010,0,1,203.35,2,2,1,Loyal
513681446,0,1,171.57,2,2,1,Loyal
513681545,0,1,59.18,2,2,1,Loyal
513682600,0,1,733.81,2,2,2,Champion
513682799,0,1,621.44,2,2,2,Champion
513683101,0,1,161.93,2,2,1,Loyal
513684529,0,1,23.13,2,2,1,Loyal
513684795,0,1,82.34,2,2,1,Loyal
513690721,0,2,509.52,2,2,2,Champion
513694664,0,1,1413.16,2,2,2,Champion
513695979,0,1,1052.79,2,2,2,Champion
513700159,0,1,311.84,2,2,2,Champion
513706025,0,3,2042.9900000000002,2,2,2,Champion
513711993,0,1,388.81,2,2,2,Champion
513713552,0,1,177.44,2,2,1,Loyal
513714362,0,1,1052.79,2,2,2,Champion
513714449,0,1,787.11,2,2,2,Champion
513715659,0,1,56.37,2,2,1,Loyal
513717072,0,1,34.72,2,2,1,Loyal
513718747,0,2,825.8199999999999,2,2,2,Champion
513724405,0,1,133.59,2,2,1,Loyal
513725843,0,5,757.2199999999999,2,2,2,Champion
513729565,0,1,161.93,2,2,1,Loyal
513732676,0,1,579.16,2,2,2,Champion
513745848,0,1,321.73,2,2,2,Champion
513747080,0,1,179.36,2,2,1,Loyal
513747473,0,2,3083.22,2,2,2,Champion
513751908,0,1,180.13,2,2,1,Loyal
513756880,0,1,160.75,2,2,1,Loyal
513759387,0,1,197.52,2,2,1,Loyal
513759559,0,1,51.46,2,2,1,Loyal
513759853,0,1,102.7,2,2,1,Loyal
513777580,0,1,38.35,2,2,1,Loyal
513782370,0,2,1742.12,2,2,2,Champion
513784908,0,1,231.64,2,2,1,Loyal
513787297,0,1,23.14,2,2,1,Loyal
513787723,0,1,33.44,2,2,1,Loyal
513801517,0,2,92.38,2,2,1,Loyal
513817177,0,1,111.79,2,2,1,Loyal
513820995,0,1,253.31,2,2,1,Loyal
513824173,0,2,1027.62,2,2,2,Champion
513828317,0,1,130.73,2,2,1,Loyal
513832318,0,1,150.7,2,2,1,Loyal
513834382,0,1,360.08,2,2,2,Champion
513835383,0,1,286.86,2,2,2,Champion
513836587,0,3,3105.1000000000004,2,2,2,Champion
513836937,0,2,1174.3799999999999,2,2,2,Champion
513837472,0,1,128.68,2,2,1,Loyal
513840758,0,1,738.61,2,2,2,Champion
513841396,0,2,1202.69,2,2,2,Champion
513844981,0,2,533.61,2,2,2,Champion
513845379,0,1,513.81,2,2,2,Champion
513849712,0,1,254.76,2,2,2,Champion
513861839,0,1,176.97,2,2,1,Loyal
513868018,0,1,244.25,2,2,1,Loyal
513869885,0,1,102.73,2,2,1,Loyal
513871646,0,1,102.63,2,2,1,Loyal
513875122,0,1,241.18,2,2,1,Loyal
513877776,0,1,75.7,2,2,1,Loyal
513883894,0,3,734.52,2,2,2,Champion
513883947,0,1,43.5,2,2,1,Loyal
513886110,0,1,28.29,2,2,1,Loyal
513890633,0,1,1080.72,2,2,2,Champion
513890913,0,2,81.76,2,2,1,Loyal
513894160,0,1,90.35,2,2,1,Loyal
513894818,0,2,908.36,2,2,2,Champion
513895544,0,1,175.76,2,2,1,Loyal
513902757,0,1,174.75,2,2,1,Loyal
513903835,0,1,130.7,2,2,1,Loyal
513906581,0,1,733.81,2,2,2,Champion
513908078,0,1,368.04,2,2,2,Champion
513911628,0,1,975.56,2,2,2,Champion
513928545,0,1,278.54,2,2,2,Champion
513932100,0,1,501.92,2,2,2,Champion
513936157,0,1,311.81,2,2,2,Champion
513940970,0,1,135.99,2,2,1,Loyal
513941799,0,2,69.5,2,2,1,Loyal
513944369,0,1,975.56,2,2,2,Champion
513950471,0,1,95.86,2,2,1,Loyal
513960873,0,1,818.48,2,2,2,Champion
513974023,0,1,110.43,2,2,1,Loyal
513984345,0,1,211.05,2,2,1,Loyal
513985834,0,1,153.04,2,2,1,Loyal
513992195,0,1,130.76,2,2,1,Loyal
513994099,0,1,643.23,2,2,2,Champion
513995740,0,2,1951.12,2,2,2,Champion
513996913,0,2,928.16,2,2,2,Champion
514004396,0,1,15.42,2,2,1,Loyal
514007527,0,1,1415.48,2,2,2,Champion
514008577,0,2,450.45,2,2,2,Champion
514008640,0,1,197.52,2,2,1,Loyal
514009580,0,1,254.26,2,2,1,Loyal
514010245,0,1,398.72,2,2,2,Champion
514011552,0,1,231.64,2,2,1,Loyal
514012132,0,1,278.54,2,2,2,Champion
514013050,0,1,257.38,2,2,2,Champion
514013682,0,1,975.57,2,2,2,Champion
514014022,0,1,975.56,2,2,2,Champion
514016484,0,2,898.97,2,2,2,Champion
514018346,0,1,47.88,2,2,1,Loyal
514019103,0,1,452.81,2,2,2,Champion
514019373,0,1,56.6,2,2,1,Loyal
514019823,0,2,925.06,2,2,2,Champion
514020113,0,1,138.97,2,2,1,Loyal
514023151,0,2,513.76,2,2,2,Champion
514025006,0,1,1746.89,2,2,2,Champion
514037949,0,1,203.74,2,2,1,Loyal
514038559,0,1,1052.79,2,2,2,Champion
514039214,0,1,7.7,2,2,1,Loyal
514046423,0,1,1415.48,2,2,2,Champion
514047627,0,1,118.38,2,2,1,Loyal
514057202,0,1,787.09,2,2,2,Champion
514062459,0,2,3365.98,2,2,2,Champion
514062833,0,1,171.56,2,2,1,Loyal
514062882,0,1,535.38,2,2,2,Champion
514062888,0,1,395.2,2,2,2,Champion
514065885,0,1,1415.48,2,2,2,Champion
514070238,0,3,511.28,2,2,2,Champion
514070346,0,1,41.08,2,2,1,Loyal
514073817,0,3,1606.1399999999999,2,2,2,Champion
514074935,0,1,130.7,2,2,1,Loyal
514079427,0,1,257.15,2,2,2,Champion
514085009,0,1,368.04,2,2,2,Champion
514087447,0,1,161.93,2,2,1,Loyal
514088290,0,1,105.28,2,2,1,Loyal
514088904,0,2,697.06,2,2,2,Champion
514091168,0,1,185.71,2,2,1,Loyal
514097328,0,1,565.77,2,2,2,Champion
514102576,0,1,46.33,2,2,1,Loyal
514104186,0,1,257.38,2,2,2,Champion
514104473,0,2,292.69,2,2,2,Champion
514104941,0,1,153.04,2,2,1,Loyal
514108242,0,1,241.71,2,2,1,Loyal
514109640,0,1,20.57,2,2,1,Loyal
514112755,0,6,1009.29,2,2,2,Champion
514115418,0,6,4329.99,2,2,2,Champion
514117784,0,1,20.57,2,2,1,Loyal
514119943,0,1,51.22,2,2,1,Loyal
514124260,0,1,77.2,2,2,1,Loyal
514127317,0,2,4.25,2,2,1,Loyal
514129765,0,1,130.76,2,2,1,Loyal
514132030,0,1,1930.53,2,2,2,Champion
514134567,0,1,388.68,2,2,2,Champion
514136604,0,2,512.24,2,2,2,Champion
514140124,0,1,787.09,2,2,2,Champion
514144083,0,1,130.7,2,2,1,Loyal
514149776,0,1,411.83,2,2,2,Champion
514150168,0,1,253.31,2,2,1,Loyal
514152221,0,1,189.82,2,2,1,Loyal
514152807,0,1,140.91,2,2,1,Loyal
514154856,0,1,130.76,2,2,1,Loyal
514157745,0,1,130.76,2,2,1,Loyal
514161267,0,1,161.93,2,2,1,Loyal
514163864,0,2,643.23,2,2,2,Champion
514178024,0,2,323.86,2,2,2,Champion
514179041,0,2,323.86,2,2,2,Champion
514184155,0,1,110.43,2,2,1,Loyal
514188741,0,1,957.53,2,2,2,Champion
514193279,0,1,40.39,2,2,1,Loyal
514193503,0,1,130.76,2,2,1,Loyal
514195109,0,1,22.39,2,2,1,Loyal
514202564,0,1,161.93,2,2,1,Loyal
514209903,0,1,734.81,2,2,2,Champion
514218707,0,1,130.76,2,2,1,Loyal
514222032,0,2,514.3,2,2,2,Champion
514222382,0,1,231.64,2,2,1,Loyal
514222505,0,1,282.2,2,2,2,Champion
514222948,0,2,261.4,2,2,2,Champion
514223383,0,1,97.81,2,2,1,Loyal
514235114,0,1,628.78,2,2,2,Champion
514239263,0,2,2985.81,2,2,2,Champion
514240005,0,1,9.55,2,2,1,Loyal
514251675,0,1,282.89,2,2,2,Champion
514256842,0,2,1476.78,2,2,2,Champion
514259127,0,2,1057.6699999999998,2,2,2,Champion
514264972,0,1,1619.09,2,2,2,Champion
514267532,0,1,161.93,2,2,1,Loyal
514268381,0,1,286.86,2,2,2,Champion
514268639,0,1,946.97,2,2,2,Champion
514271979,0,1,975.56,2,2,2,Champion
514276722,0,1,738.61,2,2,2,Champion
514285231,0,1,157.53,2,2,1,Loyal
514286959,0,1,70.53,2,2,1,Loyal
514287655,0,1,514.56,2,2,2,Champion
514291470,0,1,975.57,2,2,2,Champion
514296473,0,1,975.57,2,2,2,Champion
514297857,0,1,975.57,2,2,2,Champion
514303910,0,1,628.78,2,2,2,Champion
514306799,0,1,286.35,2,2,2,Champion
514311861,0,1,286.86,2,2,2,Champion
514312578,0,1,461.27,2,2,2,Champion
514314025,0,1,746.29,2,2,2,Champion
514315058,0,1,193.03,2,2,1,Loyal
514326928,0,3,247.02,2,2,1,Loyal
514336910,0,1,818.41,2,2,2,Champion
514349192,0,1,128.68,2,2,1,Loyal
514363939,0,1,57.14,2,2,1,Loyal
514374068,0,2,351.66,2,2,2,Champion
514388767,0,1,130.73,2,2,1,Loyal
514390004,0,1,95.21,2,2,1,Loyal
514394124,0,1,464.06,2,2,2,Champion
514399464,0,1,1698.86,2,2,2,Champion
514404649,0,1,738.61,2,2,2,Champion
514405984,0,1,286.86,2,2,2,Champion
514410386,0,1,95.21,2,2,1,Loyal
514410604,0,1,257.38,2,2,2,Champion
514418824,0,1,975.57,2,2,2,Champion
514421732,0,1,135.14,2,2,1,Loyal
514423709,0,1,20.05,2,2,1,Loyal
514424527,0,2,928.16,2,2,2,Champion
514425364,0,2,514.8,2,2,2,Champion
514426205,0,1,1413.16,2,2,2,Champion
514426995,0,2,180.68,2,2,1,Loyal
514435069,0,1,130.76,2,2,1,Loyal
514436810,0,1,365.49,2,2,2,Champion
514437749,0,1,975.56,2,2,2,Champion
514438677,0,1,360.07,2,2,2,Champion
514440503,0,1,180.16,2,2,1,Loyal
514446740,0,1,360.08,2,2,2,Champion
514448529,0,1,223.69,2,2,1,Loyal
514451481,0,2,1951.13,2,2,2,Champion
514454224,0,1,254.76,2,2,2,Champion
514456160,0,2,1270.5,2,2,2,Champion
514457126,0,1,177.59,2,2,1,Loyal
514461590,0,1,15.19,2,2,1,Loyal
514463870,0,1,20.57,2,2,1,Loyal
514464456,0,1,1415.48,2,2,2,Champion
514465089,0,1,254.76,2,2,2,Champion
514466065,0,1,635.25,2,2,2,Champion
514468273,0,1,251.74,2,2,1,Loyal
514468337,0,1,1173.75,2,2,2,Champion
514471892,0,1,241.18,2,2,1,Loyal
514472401,0,1,130.7,2,2,1,Loyal
514472957,0,1,377.09,2,2,2,Champion
514474752,0,1,975.57,2,2,2,Champion
514479779,0,1,43.24,2,2,1,Loyal
514482040,0,1,388.81,2,2,2,Champion
514482141,0,1,1415.48,2,2,2,Champion
514482471,0,1,1012.19,2,2,2,Champion
514482630,0,1,1415.48,2,2,2,Champion
514483113,0,3,2296.91,2,2,2,Champion
514483152,0,2,44.78,2,2,1,Loyal
514486373,0,1,130.7,2,2,1,Loyal
514491864,0,1,1181.37,2,2,2,Champion
514492564,0,1,113.23,2,2,1,Loyal
514497315,0,1,179.36,2,2,1,Loyal
514502450,0,2,776.86,2,2,2,Champion
514502819,0,1,21.15,2,2,1,Loyal
514506916,0,1,464.08,2,2,2,Champion
514513464,0,1,189.82,2,2,1,Loyal
514518554,0,1,249.43,2,2,1,Loyal
514527645,0,1,174.45,2,2,1,Loyal
514527743,0,2,855.71,2,2,2,Champion
514527863,0,1,66.87,2,2,1,Loyal
514528187,0,1,360.08,2,2,2,Champion
514528570,0,1,241.18,2,2,1,Loyal
514530424,0,1,1052.79,2,2,2,Champion
514531448,0,1,131.83,2,2,1,Loyal
514534461,0,1,135.14,2,2,1,Loyal
514534707,0,1,24.17,2,2,1,Loyal
514535081,0,1,787.11,2,2,2,Champion
514536402,0,1,22.39,2,2,1,Loyal
514536511,0,1,231.64,2,2,1,Loyal
514537617,0,1,9.76,2,2,1,Loyal
514541576,0,1,56.63,2,2,1,Loyal
514542346,0,1,311.84,2,2,2,Champion
514543627,0,1,161.93,2,2,1,Loyal
514551261,0,1,295.98,2,2,2,Champion
514551839,0,2,674.39,2,2,2,Champion
514553911,0,1,29.6,2,2,1,Loyal
514558811,0,3,3038.31,2,2,2,Champion
514560806,0,1,975.56,2,2,2,Champion
514561432,0,1,1415.48,2,2,2,Champion
514570840,0,1,39.9,2,2,1,Loyal
514578555,0,3,662.91,2,2,2,Champion
514578573,0,1,37.81,2,2,1,Loyal
514579369,0,1,286.35,2,2,2,Champion
514585074,0,1,177.44,2,2,1,Loyal
514585377,0,1,1415.48,2,2,2,Champion
514591308,0,2,420.57,2,2,2,Champion
514595050,0,1,76.45,2,2,1,Loyal
514596397,0,1,102.42,2,2,1,Loyal
514598342,0,1,311.81,2,2,2,Champion
514601478,0,1,130.73,2,2,1,Loyal
514605279,0,1,68.21,2,2,1,Loyal
514608916,0,5,461.2,2,2,2,Champion
514613760,0,1,344.9,2,2,2,Champion
514614540,0,1,295.99,2,2,2,Champion
514625971,0,1,286.86,2,2,2,Champion
514629586,0,1,103.18,2,2,1,Loyal
514633552,0,1,506.29,2,2,2,Champion
514634800,0,1,514.76,2,2,2,Champion
514635388,0,1,174.75,2,2,1,Loyal
514635571,0,1,51.46,2,2,1,Loyal
514639566,0,1,22.11,2,2,1,Loyal
514639988,0,2,316.47,2,2,2,Champion
514640013,0,1,1541.61,2,2,2,Champion
514640139,0,2,2955.0299999999997,2,2,2,Champion
514645197,0,1,1415.48,2,2,2,Champion
514648303,0,1,1012.19,2,2,2,Champion
514649432,0,4,523.04,2,2,2,Champion
514650590,0,1,38.32,2,2,1,Loyal
514651026,0,1,136.4,2,2,1,Loyal
514652684,0,1,15.42,2,2,1,Loyal
514653764,0,1,254.76,2,2,2,Champion
514661556,0,1,254.76,2,2,2,Champion
514663400,0,2,44.78,2,2,1,Loyal
514664885,0,1,1415.48,2,2,2,Champion
514665604,0,1,248.94,2,2,1,Loyal
514666462,0,1,254.26,2,2,1,Loyal
514672768,0,8,5894.38,2,2,2,Champion
514676605,0,6,3653.1,2,2,2,Champion
514678942,0,1,231.64,2,2,1,Loyal
514682461,0,1,254.26,2,2,1,Loyal
514684849,0,1,46.31,2,2,1,Loyal
514685426,0,2,187.5,2,2,1,Loyal
514688926,0,1,1206.78,2,2,2,Champion
514696726,0,1,130.76,2,2,1,Loyal
514696831,0,1,308.86,2,2,2,Champion
514701344,0,1,606.82,2,2,2,Champion
514702450,0,3,838.65,2,2,2,Champion
514702471,0,1,161.93,2,2,1,Loyal
514712965,0,2,463.28,2,2,2,Champion
514714067,0,2,1951.12,2,2,2,Champion
514725984,0,2,307.34,2,2,2,Champion
514726722,0,1,254.26,2,2,1,Loyal
514732891,0,1,92.64,2,2,1,Loyal
514733296,0,1,1027.05,2,2,2,Champion
514734188,0,1,130.7,2,2,1,Loyal
514745304,0,1,205.48,2,2,1,Loyal
514745575,0,2,172.18,2,2,1,Loyal
514747840,0,1,51.46,2,2,1,Loyal
514748826,0,1,7.7,2,2,1,Loyal
514759129,0,1,10.27,2,2,1,Loyal
514768921,0,2,56.58,2,2,1,Loyal
514772516,0,1,694.72,2,2,2,Champion
514775930,0,1,188.73,2,2,1,Loyal
514776851,0,1,738.39,2,2,2,Champion
514780074,0,1,668.92,2,2,2,Champion
514781173,0,1,871.06,2,2,2,Champion
514787014,0,1,360.08,2,2,2,Champion
514789712,0,1,121.24,2,2,1,Loyal
514800640,0,1,161.93,2,2,1,Loyal
514803377,0,1,975.57,2,2,2,Champion
514804933,0,1,957.53,2,2,2,Champion
514805015,0,5,2872.16,2,2,2,Champion
514810381,0,1,102.84,2,2,1,Loyal
514814548,0,1,130.76,2,2,1,Loyal
514815543,0,1,738.39,2,2,2,Champion
514818938,0,1,286.86,2,2,2,Champion
514828015,0,3,1775.8,2,2,2,Champion
514835303,0,1,254.76,2,2,2,Champion
514844850,0,1,395.1,2,2,2,Champion
514851548,0,1,130.7,2,2,1,Loyal
514853651,0,1,128.38,2,2,1,Loyal
514867483,0,1,464.08,2,2,2,Champion
514870418,0,1,1052.79,2,2,2,Champion
514876151,0,1,95.21,2,2,1,Loyal
514883014,0,1,464.08,2,2,2,Champion
514889827,0,1,107.8,2,2,1,Loyal
514892797,0,1,89.32,2,2,1,Loyal
514899380,0,1,177.44,2,2,1,Loyal
514900641,0,1,1067.92,2,2,2,Champion
514904277,0,1,368.04,2,2,2,Champion
514907346,0,1,1205.18,2,2,2,Champion
514910853,0,1,464.08,2,2,2,Champion
514916273,0,1,5.12,2,2,1,Loyal
514916983,0,1,60.23,2,2,1,Loyal
514917663,0,1,174.75,2,2,1,Loyal
514921813,0,1,174.45,2,2,1,Loyal
514922122,0,1,286.86,2,2,2,Champion
514923256,0,1,56.6,2,2,1,Loyal
514925180,0,1,130.7,2,2,1,Loyal
514928664,0,1,587.56,2,2,2,Champion
514929223,0,1,33.44,2,2,1,Loyal
514934560,0,1,230.89,2,2,1,Loyal
514939084,0,1,203.35,2,2,1,Loyal
514946389,0,1,102.94,2,2,1,Loyal
514946494,0,1,1067.69,2,2,2,Champion
514948230,0,3,4833.66,2,2,2,Champion
514949823,0,1,1205.18,2,2,2,Champion
514950756,0,1,1747.79,2,2,2,Champion
514953614,0,1,772.19,2,2,2,Champion
514953850,0,2,285.72,2,2,2,Champion
514955256,0,1,123.56,2,2,1,Loyal
514956444,0,1,1415.48,2,2,2,Champion
514957550,0,1,174.75,2,2,1,Loyal
514969291,0,1,64.08,2,2,1,Loyal
514971643,0,1,286.86,2,2,2,Champion
514982886,0,1,259.98,2,2,2,Champion
514984523,0,1,259.98,2,2,2,Champion
514985274,0,1,470.77,2,2,2,Champion
514987710,0,1,388.43,2,2,2,Champion
514989696,0,1,203.74,2,2,1,Loyal
514997007,0,1,130.76,2,2,1,Loyal
514997545,0,1,18.76,2,2,1,Loyal
514999408,0,1,56.6,2,2,1,Loyal
515007917,0,1,128.68,2,2,1,Loyal
515014026,0,1,377.09,2,2,2,Champion
515014948,0,1,254.26,2,2,1,Loyal
515015986,0,1,64.33,2,2,1,Loyal
515025466,0,1,946.97,2,2,2,Champion
515029503,0,1,25.74,2,2,1,Loyal
515032129,0,2,371.40999999999997,2,2,2,Champion
515037132,0,1,188.73,2,2,1,Loyal
515044815,0,1,130.7,2,2,1,Loyal
515048163,0,1,55.96,2,2,1,Loyal
515053033,0,1,587.53,2,2,2,Champion
515053477,0,3,395.92999999999995,2,2,2,Champion
515057568,0,2,1545.09,2,2,2,Champion
515057730,0,1,514.76,2,2,2,Champion
515059019,0,1,759.06,2,2,2,Champion
515061282,0,1,61.7,2,2,1,Loyal
515067282,0,1,738.39,2,2,2,Champion
515067959,0,1,254.76,2,2,2,Champion
515071874,0,1,43.24,2,2,1,Loyal
515072250,0,1,179.35,2,2,1,Loyal
515074930,0,1,161.93,2,2,1,Loyal
515091560,0,1,138.46,2,2,1,Loyal
515095781,0,1,41.08,2,2,1,Loyal
515096611,0,1,51.22,2,2,1,Loyal
515097506,0,1,975.57,2,2,2,Champion
515100477,0,2,371.4,2,2,2,Champion
515104074,0,1,1570.16,2,2,2,Champion
515105844,0,1,296.62,2,2,2,Champion
515111364,0,1,48.88,2,2,1,Loyal
515112775,0,1,95.21,2,2,1,Loyal
515112777,0,1,286.86,2,2,2,Champion
515115178,0,1,257.15,2,2,2,Champion
515125723,0,7,1422.27,2,2,2,Champion
515128427,0,1,376.87,2,2,2,Champion
515140873,0,1,254.76,2,2,2,Champion
515145981,0,1,388.43,2,2,2,Champion
515150344,0,1,488.82,2,2,2,Champion
515150687,0,1,161.93,2,2,1,Loyal
515152036,0,2,1827.01,2,2,2,Champion
515165855,0,1,448.03,2,2,2,Champion
515168801,0,1,38.32,2,2,1,Loyal
515168830,0,3,911.6800000000001,2,2,2,Champion
515175219,0,1,55.32,2,2,1,Loyal
515179179,0,1,54.03,2,2,1,Loyal
515181125,0,1,154.38,2,2,1,Loyal
515183993,0,1,385.82,2,2,2,Champion
515185196,0,1,254.26,2,2,1,Loyal
515188426,0,1,51.2,2,2,1,Loyal
515202106,0,1,153.02,2,2,1,Loyal
515203851,0,1,424.68,2,2,2,Champion
515210850,0,1,154.36,2,2,1,Loyal
515219421,0,1,144.12,2,2,1,Loyal
515240211,0,1,254.26,2,2,1,Loyal
515241710,0,1,1027.05,2,2,2,Champion
515246296,0,1,736.18,2,2,2,Champion
515247373,0,1,174.45,2,2,1,Loyal
515251256,0,2,1251.19,2,2,2,Champion
515253052,0,1,197.43,2,2,1,Loyal
515253432,0,1,642.95,2,2,2,Champion
515269058,0,3,141.26,2,2,1,Loyal
515280530,0,1,787.11,2,2,2,Champion
515280807,0,1,111.79,2,2,1,Loyal
515281139,0,1,161.93,2,2,1,Loyal
515299026,0,1,149.01,2,2,1,Loyal
515304324,0,1,1080.72,2,2,2,Champion
515306917,0,3,301.11,2,2,2,Champion
515323037,0,1,592.01,2,2,2,Champion
515325832,0,1,286.86,2,2,2,Champion
515335867,0,2,181.98,2,2,1,Loyal
515336822,0,1,278.54,2,2,2,Champion
515341805,0,1,164.17,2,2,1,Loyal
515343596,0,1,47.62,2,2,1,Loyal
515346540,0,1,738.61,2,2,2,Champion
515353201,0,1,316.35,2,2,2,Champion
515363332,0,1,587.53,2,2,2,Champion
515365023,0,1,177.59,2,2,1,Loyal
515376173,0,1,286.86,2,2,2,Champion
515378147,0,1,738.61,2,2,2,Champion
515380414,0,1,128.45,2,2,1,Loyal
515381761,0,1,254.26,2,2,1,Loyal
515384420,0,1,1747.79,2,2,2,Champion
515384686,0,1,1146.5,2,2,2,Champion
515385693,0,3,710.38,2,2,2,Champion
515393000,0,2,265.16999999999996,2,2,2,Champion
515394311,0,1,49.42,2,2,1,Loyal
515396353,0,1,161.93,2,2,1,Loyal
515397134,0,3,2362.3500000000004,2,2,2,Champion
515399363,0,1,464.08,2,2,2,Champion
515409287,0,2,1127.42,2,2,2,Champion
515410959,0,1,241.18,2,2,1,Loyal
515416154,0,1,230.89,2,2,1,Loyal
515417087,0,1,153.04,2,2,1,Loyal
515430686,0,1,514.76,2,2,2,Champion
515433105,0,3,1541.4299999999998,2,2,2,Champion
515434691,0,1,738.61,2,2,2,Champion
515436268,0,1,69.47,2,2,1,Loyal
515440408,0,1,278.23,2,2,2,Champion
515442364,0,1,71.56,2,2,1,Loyal
515442456,0,1,286.86,2,2,2,Champion
515452337,0,1,36.01,2,2,1,Loyal
515452630,0,1,946.97,2,2,2,Champion
515454306,0,1,461.0,2,2,2,Champion
515456264,0,1,367.29,2,2,2,Champion
515457559,0,1,738.39,2,2,2,Champion
515458209,0,1,254.76,2,2,2,Champion
515464695,0,1,174.45,2,2,1,Loyal
515467952,0,7,1746.6399999999999,2,2,2,Champion
515468294,0,1,286.86,2,2,2,Champion
515469227,0,1,710.3,2,2,2,Champion
515469674,0,1,1052.79,2,2,2,Champion
515470664,0,1,126.1,2,2,1,Loyal
515474505,0,1,174.75,2,2,1,Loyal
515477415,0,1,1106.82,2,2,2,Champion
515478960,0,1,137.71,2,2,1,Loyal
515482500,0,2,2065.94,2,2,2,Champion
515484836,0,1,161.93,2,2,1,Loyal
515487647,0,1,197.43,2,2,1,Loyal
515489072,0,1,8.21,2,2,1,Loyal
515494405,0,2,1147.13,2,2,2,Champion
515494704,0,1,388.68,2,2,2,Champion
515504770,0,1,197.43,2,2,1,Loyal
515506286,0,1,29.2,2,2,1,Loyal
515509155,0,1,1747.79,2,2,2,Champion
515510339,0,1,59.18,2,2,1,Loyal
515513821,0,1,40.93,2,2,1,Loyal
515514901,0,1,257.15,2,2,2,Champion
515527846,0,1,464.08,2,2,2,Champion
515531662,0,1,254.26,2,2,1,Loyal
515534863,0,1,1413.16,2,2,2,Champion
515537984,0,1,134.41,2,2,1,Loyal
515538667,0,1,161.93,2,2,1,Loyal
515555662,0,1,95.86,2,2,1,Loyal
515556519,0,1,975.56,2,2,2,Champion
515556941,0,1,746.22,2,2,2,Champion
515561822,0,1,642.2,2,2,2,Champion
515567849,0,1,216.61,2,2,1,Loyal
515568647,0,2,2412.9,2,2,2,Champion
515571474,0,1,38.59,2,2,1,Loyal
515582362,0,1,161.91,2,2,1,Loyal
515587599,0,1,133.59,2,2,1,Loyal
515589348,0,1,257.15,2,2,2,Champion
515608742,0,1,177.44,2,2,1,Loyal
515611513,0,1,133.81,2,2,1,Loyal
515611909,0,1,141.26,2,2,1,Loyal
515614606,0,1,70.93,2,2,1,Loyal
515616634,0,1,357.3,2,2,2,Champion
515639503,0,1,203.35,2,2,1,Loyal
515641726,0,2,761.86,2,2,2,Champion
515653010,0,1,308.86,2,2,2,Champion
515655358,0,1,254.76,2,2,2,Champion
515660899,0,1,174.78,2,2,1,Loyal
515667870,0,1,172.18,2,2,1,Loyal
515673282,0,1,189.82,2,2,1,Loyal
515676573,0,2,501.17,2,2,2,Champion
515686764,0,1,154.16,2,2,1,Loyal
515688090,0,1,47.62,2,2,1,Loyal
515717863,0,1,733.92,2,2,2,Champion
